Date,Open,High,Low,Close,Volume,Regime,Return,Price_MA20,Price_MA50,Price_MA200,Golden_Cross,Price_52w_position,RSI14,RSI7,MACD,MACD_signal,MACD_hist,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_lag10,Cum_return_5d,Cum_return_10d,Cum_return_20d,Vol_10d,Vol_20d,Vol_60d,BB_width,BB_position,ATR14_pct,Vol_ratio,Rel_Volume,OBV_MA20,Corr_SP500_BTC,Corr_SP500_Gold,Corr_BTC_Gold
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,0.0,0.0233715950653607,1.0773395574587046,1.1079898032388147,1.0450389042304762,0,0.3461650931573231,63.7751771284325,80.98756018069191,5.4573416576525915,3.8311361040186567,1.6262055536339348,0.0323399115825941,-0.0078847916767104,0.0303620431145335,0.0094962750257876,0.0024774649872099,0.08349702977141571,0.07283487326304416,0.14977512587169262,0.01732489534899742,0.0184013305835231,0.015873142881963953,0.14206461847800728,1.0443970376809721,0.022769979769283633,1.0914596736027016,2.021472625863155,-69530546.0,-0.029660660497817508,0.07084737388013711,0.05954741784443427
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,0.0,-0.0169192803581017,1.0528777849778772,1.0876392909391441,1.0291718960240528,0,0.32803169099538887,59.92474895774807,79.23530603083591,5.824416094277069,4.2297921020703395,1.5946239922067296,0.0233715950653607,0.0323399115825941,-0.0078847916767104,0.0032743058337771,-0.0051710574607157,0.061688746102523506,0.06016545575392751,0.12588319860565567,0.018607061930783236,0.01916861611714308,0.01600629541028303,0.13907853469392872,0.8802009065902646,0.022891470574447015,1.1624839760753995,1.1927859524695772,-65272061.0,-0.047789572363118725,0.06368637956767803,0.056357880796936446
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,0.0,-0.0124081169221569,1.034458746997898,1.072426729940507,1.0183514628656936,0,0.3149581731974267,56.408714769916635,69.77518746339727,5.789646339144667,4.541762949485205,1.2478833896594619,-0.0169192803581017,0.0233715950653607,0.0323399115825941,0.0303620431145335,0.0124864938099522,0.01761821974394473,0.03409853387992867,0.11057390808182044,0.019297444216001186,0.019589310899963536,0.015858308909638456,0.128977100263152,0.767169496969554,0.02304876095929286,1.2168664594667136,0.9355026689860457,-62792056.0,-0.03678509198261094,0.06877436947808313,0.04572090531194701
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,0.0,-0.0106026400540064,1.0670327207541783,1.1192040714432707,1.0779213520949886,0,0.3704381159264608,68.35626490225793,68.10179982955495,7.581099886488801,5.875428344014307,1.7056715424744935,0.0422675369108236,0.0177500929208922,0.003617668560623,-0.0169192803581017,0.0032743058337771,0.040248071477550385,0.10441967064256885,0.0722812100600545,0.02161589748243899,0.01774235120811848,0.015875141907385273,0.14335349851432133,0.9676043587975754,0.026285446091556308,1.3616191658975383,1.9594307881225046,-53322101.0,-0.026751163185756478,0.06885624644776152,0.030373220050534888
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,0.0,-0.0104932463282315,1.0523045289148099,1.1044203256606815,1.0677149538872468,0,0.35893717500368016,68.20969955420469,55.24828825735863,7.659281130798547,6.232198901371156,1.4270822294273913,-0.0106026400540064,0.0422675369108236,0.0177500929208922,-0.0124081169221569,0.0303620431145335,0.04226503868494769,0.06062789316793027,0.06788644430619084,0.02123713789445925,0.017886707133422896,0.015604593129058951,0.15075117493854318,0.8469593450010113,0.02719152136083399,1.3609542856270533,1.1857878532927766,-52959046.0,-0.01442225955843364,0.021594197578827252,0.07911108175213279
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,0.0,0.0171971545342231,1.0658135129319009,1.119804569188236,1.0873669132730401,0,0.3775880349633378,74.82776910459458,70.27739934048469,7.998445802289268,6.585448281554779,1.4129975207344891,-0.0104932463282315,-0.0106026400540064,0.0422675369108236,0.003617668560623,-0.0078847916767104,0.05636744432901608,0.08744192801294925,0.08745938687252841,0.02087958063707547,0.018108660850711018,0.015677650935615312,0.16172435518151326,0.9069486804138699,0.02798715991467035,1.3318054294500719,1.5010497752801006,-49197971.0,-0.07387234613100094,-0.029193415129659554,0.07776643898507428
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,0.0,-0.0057499743888341,1.0545750369233855,1.1101328497014085,1.082236133304832,0,0.37124476325746275,71.93897597651534,74.37371495207603,8.048817055977423,6.878122036439309,1.1706950195381145,0.0171971545342231,-0.0104932463282315,-0.0106026400540064,0.0177500929208922,0.0323399115825941,0.031975694116260334,0.04731896214304987,0.10065981102646937,0.019498677209396284,0.017532316549367405,0.015672407560474114,0.16530767791491802,0.8301421785833486,0.028754450226502755,1.2441405147331697,1.58335631685356,-46253691.0,-0.07100013965422836,-0.0288523887613602,0.0686393649389542
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,0.0,0.0581886572335745,1.1073333828972414,1.169949244676163,1.1462926580223347,0,0.43506837106970786,77.49521740685118,83.14223846967333,9.246267950679226,7.3517512192872925,1.894516731391933,-0.0057499743888341,0.0171971545342231,-0.0104932463282315,0.0422675369108236,0.0233715950653607,0.04773960176407677,0.082950759615946,0.1618273409426909,0.025398585064090942,0.021167458261448502,0.01725774417562811,0.1890959121010044,1.0676134491998428,0.03308850686118225,1.471721031764949,3.409741453696516,-39320316.0,0.005502059229256903,-0.04184069546711654,0.049414926152415495
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,1.0,-0.0605179016520901,1.1007627509667457,1.1822756635781246,1.176997495264247,0,0.46423822056184827,67.07461708575642,66.5854887470608,13.471224710122613,9.943596698432934,3.5276280116896785,0.0605633104808516,0.028856267327177,0.0581886572335745,0.0171971545342231,0.003617668560623,0.07854564191499169,0.13934050334193815,0.19549226888911875,0.036987038657376466,0.028854413646568832,0.020582208695885947,0.27735648174279187,0.8632969034420787,0.04358882851104658,1.7970393364425257,1.7603718534089636,-9239581.0,-0.07186282067612591,-0.04605880948391029,0.05830331493934064
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,1.0,-0.0157162598843785,1.073960871439024,1.1589698229535983,1.1594447726480455,1,0.4455384992580038,62.06998770767832,64.93247736490005,13.16801212734589,10.588479784215526,2.5795323431303636,-0.0605179016520901,0.0605633104808516,0.028856267327177,-0.0057499743888341,0.0177500929208922,0.06773438366967022,0.1018759317193052,0.19520192082533705,0.03808230356732144,0.028865294451884772,0.02073418737844148,0.2698514832549006,0.7740799144289343,0.043685489890856986,1.8366913963031792,0.8019974558596678,-701416.0,-0.11837413386795104,-0.03378107588608231,0.07188113430880629
2015-07-15,288.0450134277344,293.2479858398437,285.36700439453125,285.8290100097656,27486600,1.0,-0.0056875967395711,1.0593376881467964,1.1478693203996722,1.1535490103883173,1,0.4388775666503547,63.849415997278435,61.023832993722415,12.649963900228215,11.000776607418064,1.6491872928101508,-0.0157162598843785,-0.0605179016520901,0.0605633104808516,0.0581886572335745,0.0422675369108236,0.0032819136862485276,0.05117819270273105,0.17722484339723188,0.03661449306928186,0.029060253601579152,0.020730971373904724,0.25933453195035394,0.7288075085895459,0.043556275430481656,1.7661735385622426,0.7553911755879259,5655764.0,-0.12570549487505198,-0.015399639200239075,0.07945921836943727
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,1.0,-0.0270791993845854,1.024105327480052,1.1131376522405312,1.1231991636703318,1,0.40734459357307967,61.0340616074299,55.95360584819256,11.482488973980423,11.097119080730538,0.38536989324988546,-0.0056875967395711,-0.0157162598843785,-0.0605179016520901,0.028856267327177,-0.0106026400540064,-0.051263161138731306,0.03367278935293605,0.14160856156935475,0.03777708184882624,0.030125582222089733,0.02110109445348287,0.2421779878420913,0.5995355841166279,0.04693334952264522,1.7902901639583388,1.2966392525377537,8839639.0,-0.14499849953491128,-0.016344542898889137,0.05274730936982382
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,1.0,0.0049732123848549,1.0238289878069748,1.1149190510183264,1.129542353944953,1,0.4129789406363264,61.20733902422294,45.491712387545924,10.54727050201194,10.987149364986818,-0.43987886297487755,-0.0270791993845854,-0.0056875967395711,-0.0157162598843785,0.0605633104808516,-0.0104932463282315,-0.10099180385000106,0.04982958409945337,0.11347853996876789,0.03743483276545269,0.02962329383327729,0.020963383632650465,0.23133862636867114,0.6030047950963444,0.047893396663174735,1.7857247389752455,0.7163372024570236,12378654.0,-0.14183063718277492,-0.002054696988018208,0.04311242557275092
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,1.0,0.0196151279129632,1.011222397318899,1.1018075108603889,1.130245837141785,1,0.4109786094235505,55.18372615788654,25.401668921448604,7.590756329184899,9.64446398703067,-2.053707657845772,-0.0046816392087172,-0.0163557856754582,0.0049732123848549,-0.0056875967395711,0.0581886572335745,-0.023958458452847275,-0.020755174359296413,0.060473927777584535,0.03308048393734604,0.029148896287895937,0.021206815006732164,0.2017992153253713,0.5556116994845821,0.044072144033157616,1.559898736648787,0.6145163572763478,15389614.0,-0.1420433694406625,-0.00968794699046671,0.003122144672360085
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,1.0,-0.0112838504300482,0.9967027825611253,1.0848413071265113,1.1183803528999818,1,0.3981536877011645,54.99751411598701,26.859221119867883,6.801811753179663,9.07593354026047,-2.274121787080807,0.0196151279129632,-0.0046816392087172,-0.0163557856754582,-0.0270791993845854,0.028856267327177,-0.008112444334216096,-0.058959735931813695,0.06655300794985686,0.03136468471035248,0.028969426533390616,0.021149442669460054,0.19243221120496362,0.48286556383555357,0.04421750192573124,1.4830028951847185,0.6239100443321761,15036219.0,-0.13018873951508603,0.0010614422383055822,-0.0262861163312915
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,1.0,0.0050355722899031,0.9977900194625409,1.0859120448552426,1.1241000024940786,1,0.40851574699408155,53.456322687780144,32.70634230570657,6.216980847218736,8.504143001652123,-2.2871621544333873,-0.0112838504300482,0.0196151279129632,-0.0046816392087172,0.0049732123848549,0.0605633104808516,-0.008050896411318731,-0.10822962571013128,0.08539137581987499,0.021804676836251872,0.028722925800786083,0.021121106614629216,0.17753344938383242,0.487551751260794,0.04263035503357782,1.0323643185035196,0.5291238039672961,16729909.0,-0.11449759119737903,0.03827017072405031,-0.1394865386891015
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,1.0,-0.004231171035699,0.9900558782397201,1.0770835305231639,1.1190747931747291,1,0.4457866601589167,53.67769570054928,44.43172730907637,5.594360664179192,7.922186534157538,-2.327825869978346,0.0050355722899031,-0.0112838504300482,0.0196151279129632,-0.0163557856754582,-0.0605179016520901,0.0041760861176496356,-0.05480142423870327,0.07690302106595914,0.013229129580001341,0.028789084425563546,0.021124779024552304,0.16159411325593068,0.4384623513820054,0.042073015093190475,0.6262375367158051,0.5060433531035035,16545344.0,-0.1053157846269978,0.023443940801197327,-0.12686170005024996
